Student_ID,Basic_Arithmetic,Geometry_Understanding,Word_Problems,Advanced_Math_Concepts,Vocabulary_Knowledge,Passage_Understanding,Inferential_Thinking,Teamwork_Ability,Communication_Skills,Emotional_Recognition,Attendance_Rate,Participation_Score,Focus_Levels,Frequent_Interruptions,Consistent_Assignment_Completion,Age,Gender,Grade_Level,Socio_Economic_Status,Learning_Style,Study_Hours_Per_Week,Access_to_Technology,Extracurricular_Participation,Sleep_Hours_Per_Night,Stress_Level,Tutoring_Sessions_Per_Week,Parental_Involvement
347,89.95231339833171,87.43595006231114,62.23328788805964,81.75699700490424,62.36692437020375,77.35634309069236,79.91319019046476,61.93724987223477,60.236772767087906,85.37139399026947,86.18348318850622,74.32030026597691,65.96737472382908,25.900453307587178,81.77631708130869,14,Male,9th,Medium,Auditory,6,Yes,1,6.2,3,0,3.2
348,67.90754717849798,66.93188330541182,53.05686586067205,64.80949902157286,64.89804394430686,78.14581946912226,69.49598112702047,60.517164438828964,64.67467054017976,66.59880455659857,82.78007454238832,64.9496152191578,70.3483759714106,13.412212266776994,72.7774900176626,14,Male,9th,Medium,Kinesthetic,4,No,1,5.5,5,4,3.4
349,81.23421655165673,90.24803726013394,62.00648348341071,51.22066855460213,68.91788989934673,69.42480764471425,77.58042251915415,68.85611892986307,64.2598171657044,88.89939245263858,87.42040022742003,69.75743552617742,62.229073893653805,23.796135616498525,93.65458953750753,16,Male,11th,High,Visual,4,Yes,2,5.8,7,0,2.9
350,84.69844008105088,87.06689612914435,77.03189334712431,56.36066653110667,95.73830254258587,82.56435795462562,75.62831454682365,84.43550115739492,81.15320262570678,88.22089462853769,98.80432033445686,91.5143649086371,88.88384026333753,14.431641332567144,83.84054152842234,16,Female,11th,Medium,Kinesthetic,13,Yes,0,7.2,6,1,1.5
351,64.25340179010684,69.8226512765268,71.76833599724773,100,75.37578617769641,68.49066237340334,64.7205980050057,64.64943526299211,63.80128746905252,59.05852845415527,91.38735247310251,77.30111548601155,78.8472122716222,10.565703332494316,70.83195368782502,18,Non-binary,12th,Medium,Auditory,11,Yes,3,6.8,7,2,3.9
352,84.45337192208787,88.78158226381245,84.83513355332649,86.88609472651828,64.1776434957521,64.39552722280843,72.46893055845145,78.53352785250156,74.0844410404803,71.93967140767055,98.01976194721647,100,63.382712649365025,25.630632469028743,76.89928198623967,16,Female,11th,High,Visual,10,Yes,1,5.2,3,0,7.8
353,76.79634350008493,67.26655376114188,76.3533132523831,70.69756063942704,62.311122585507846,76.25866376973109,53.10112622198494,76.53363028470633,79.12622167357091,49.08535574890058,83.23654657579027,64.76412579684937,48.15847799078696,32.7381424567926,61.767869118431214,18,Prefer not to say,12th,High,Visual,2,Yes,1,5.1,6,1,8.1
354,87.40111585529417,63.86087368175894,65.12077830195332,82.52754030552994,57.55188233008978,65.95880937468559,63.42897745509788,54.95200307742458,67.40568510822303,72.07809853611997,85.01680894754827,54.35218513985786,57.00780664339294,24.60316283432732,85.4956872035465,16,Prefer not to say,11th,Medium,Kinesthetic,3,Yes,1,8.2,7,1,3
355,78.50246854734398,78.79202059679625,72.0587760081904,72.12074420021287,77.82490461117608,70.77570792781208,72.69638679977203,78.01446756248575,91.61754542274227,84.46421506011359,98.78146062372252,87.52852032530542,80.47589950395066,16.126894987400874,92.52204019787224,17,Male,12th,High,Kinesthetic,16,Yes,0,8.2,3,0,2.7
356,85.7726100343481,91.36507819892681,65.62775487729692,88.89986378298639,80.63794647994472,55.763571464165615,61.29215412595645,79.304333102853235,83.00855775226353,62.699975716887145,87.5213383778464,77.5221348444686,75.89506139947802,19.672170499168956,77.79372595584987,14,Female,9th,Medium,Kinesthetic,7,Yes,3,6.6,4,0,6.6
357,84.80255717129587,56.56242099721986,95.36354522946395,67.2168035878421,71.64510021528193,83.340610697906,97.87021930873226,79.62174453628124,73.04306944763941,78.934719212286,99.39523273147643,89.12589470694195,88.22579291659567,20.021581384628686,92.84295827363114,17,Female,12th,High,Visual,7,Yes,5,4,7,2,2.6
358,75.87665201952278,51.65386023828003,62.187931043002706,75.19665318207416,65.47312289102075,45.67009900811704,69.75801672123794,73.28347703556173,61.43348033026358,68.00769772911674,87.5987184222322,70.57947656995286,27.4355694541799,48.905277690289886,92.82636006268234,14,Male,9th,Medium,Kinesthetic,9,No,1,5.7,5,0,4.8
359,70.58799419220091,76.22565488606709,94.592472669448,54.76911354050658,70.47126479410582,93.08634636229624,60.747395306289285,79.55478821523788,74.73501010253413,66.36870543061899,92.82538628671318,53.146187910931815,79.6814652532859,39.89695957478709,78.06674973601518,16,Female,11th,High,Visual,0,Yes,4,7.3,6,2,5.5
360,67.60679729167529,76.54320670532955,58.41592336856392,58.67976598726257,70.75880694763238,97.78136266849299,63.91819697740052,78.54861182222037,76.40948191595201,81.13549445890533,92.96519729192369,76.15824971942507,56.7434444480801,23.837462452106358,78.10948700662411,18,Female,12th,Medium,Visual,17,Yes,1,8.5,5,0,4
361,87.02301676850402,98.78599879540145,92.05199890759172,92.40487196342895,86.1588635938788,79.2873539670628,65.45483582665264,71.71172924613639,54.694047408948194,62.22167324146964,83.82644258905202,87.58236858842109,56.024425655328585,41.04111542089518,88.98799278993853,18,Female,12th,High,Kinesthetic,6,Yes,1,8.4,7,2,8.4
362,84.53782398780058,61.516052455486914,44.75627385331758,82.33419731759648,66.85880124232004,69.26134462331599,68.60131034011033,70.33581868860699,57.59682291799807,70.73345518927653,87.42935517802835,76.85444668607467,72.15717449355682,28.69574232989586,64.25916833140896,15,Male,10th,Low,Kinesthetic,0,Yes,1,7.8,7,0,6.6
363,61.02456745294096,51.71323241163575,62.07302193815119,42.24189040505756,84.8734082459504,70.28305972978823,81.19055380663752,100,83.41577670011864,89.07996164461831,96.98787537170574,73.16189603431475,80.95224478801916,18.310128836725923,71.57552148639775,15,Female,10th,Low,Kinesthetic,9,Yes,3,4.9,7,0,3.7
364,78.144110421338,93.28657475423731,72.74235119519776,83.6664488648768,69.27957654646367,70.06791704339827,74.17020021200132,86.20904417455041,62.16451941883397,67.51453272722864,92.48379604890943,70.74680941691612,43.34604574205564,17.944155152749083,72.09338775434622,18,Male,12th,High,Kinesthetic,7,No,0,8,8,1,7.2
365,60.98354456621554,71.14819106209475,80.78148258346026,54.76330811153801,70.51989058722457,54.5901770619717,79.34875725666292,66.42825497683509,85.30518612260066,70.41809436066231,99.3709462787956,89.83182664271918,30.30373637289441,40.73073886862958,77.13112215973275,16,Male,11th,Low,Kinesthetic,13,Yes,0,8.9,5,1,7.5
366,41.58659703365931,60.926370798463346,58.27437480645983,46.78719305403808,60.394281454113866,72.93372582556317,64.65474013573106,42.1190925526536,45.16918476806138,33.56474069615916,78.18374678841792,59.04575465157732,42.24840029654031,51.37371631779082,40.782887399917314,16,Female,11th,Medium,Visual,10,Yes,1,7,8,0,2.6
367,67.55839846483869,76.3918772960536,57.11771518667848,100,61.482029415886366,74.47210710627482,52.720257449935055,92.05051445123627,77.25815431282295,64.8609290120585,92.06009063869715,65.1050400950745,72.22709009973707,34.58051967892524,67.95490382923111,18,Male,12th,High,Kinesthetic,13,Yes,0,4.1,6,1,9.4
368,50.258335657096914,79.89766414661642,42.14668899026052,80.01070846640465,70.97109093397692,71.83976787766537,70.38926493020938,77.88821885728085,93.4896515162539,73.70297574893631,99.23166611231863,65.62623803498363,66.85244531469549,7.9444311044246945,78.2384533359146,14,Male,9th,Medium,Kinesthetic,8,Yes,0,6.1,6,1,4.5
369,73.14399515561469,73.1076005485437,78.24501200392112,50.696563633004274,75.9906341014469,35.589846321087144,58.65035440488536,100,83.16438255703915,77.6347490544586,88.4012666286435,65.70647078129588,58.9666440650362,39.2752081070231,74.73699030265739,15,Female,10th,High,Visual,18,Yes,1,7.2,7,1,2.9
370,73.59331692154328,83.84592914481875,50.35653501937133,94.36006137642718,58.41429208773108,43.68002586089698,88.62278664979976,81.96614961943781,64.17844885811644,44.565022048666975,81.99735793634318,63.052941380039044,72.38142791063638,26.35185102929242,54.53439395379184,18,Male,12th,Medium,Kinesthetic,6,Yes,4,5.5,4,2,8.7
371,63.80635248792954,60.1673369304158,65.25534921612879,60.26327191005887,33.83210312203972,47.24029923628334,80.96546581983446,66.56579903350703,85.00975154187947,77.0753008168036,93.33137572859414,52.28110559612003,46.3347213439934,45.10717886171987,52.97891522597996,18,Female,12th,Low,Visual,10,Yes,0,10,6,1,6.2
372,86.74617528749266,76.77498124221295,59.42227427890184,31.977087243095816,54.78014407060385,69.96764875419632,69.49372373059393,46.39710547665301,87.06191301870648,71.50006957238226,81.63969551213086,76.52578814947499,82.12377569574085,30.620263861899982,87.2091119465961,15,Male,10th,High,Auditory,8,Yes,2,6.7,6,0,4.5
373,46.52617511228769,75.56138751639755,79.22848197763898,67.7133134735116,79.0167954989021,76.33899687421474,68.76923932095293,93.76518037364163,83.50674579721125,95.90740404761851,90.24101140210405,69.22356476833572,73.8573226799772,33.90652548422857,77.02759591960755,18,Male,12th,High,Auditory,16,Yes,0,5.3,7,1,7.2
374,81.70108470513777,58.49784336000856,30.874257977969844,53.452853906106384,26.53254878875778,39.717873746555085,67.27247372319033,76.85619198787865,62.21200953811534,85.65939882514158,79.61905586882494,76.87971203237576,62.85508857695931,33.124297426663105,93.119814587379,15,Male,10th,High,Auditory,15,Yes,0,5.7,4,2,1.6
375,79.43418168201634,58.83284189511825,79.31140803824297,66.13947644038832,68.25054405554287,35.37850665608591,60.684072182416415,75.24289691345933,77.23395005549953,68.52631950240036,89.74223205004819,75.77897905425309,21.07306228952582,47.44029888814223,59.760950011473604,15,Female,10th,Low,Visual,8,Yes,0,4.2,2,5,4.9
376,89.83039475757128,92.075516568935,79.22048535154937,94.83952992543273,73.73984149285836,67.5893501891709,47.55223067414502,69.21000833883981,72.2398271867211,64.98034581866006,98.79447625484318,79.18114905071664,59.16359330862004,21.340530837976136,82.716565105716,17,Female,12th,Medium,Visual,6,Yes,0,7.5,3,0,2.1
377,45.01394997484165,47.43569162280732,75.74667940087444,52.404563048479034,54.67453369082229,43.86530365337173,68.60772494811118,48.35445746102237,56.16257897495254,74.28149139545626,70.3281054936815,34.20289561898415,86.26236618319838,43.37554872204983,66.13649278321977,15,Male,10th,Medium,Visual,10,Yes,0,7.3,4,1,3.5
378,71.47026797350138,77.87411638014956,77.57628233257637,77.92695284177839,71.81710276242585,59.47128002614632,49.482505958004566,75.12750479354297,58.766400808586226,81.0213612969484,83.97673628292978,75.7399410433919,72.63945995800387,45.45539174096766,84.87465824766583,14,Male,9th,Medium,Visual,11,Yes,3,7.7,8,1,8
379,89.47998893387113,65.79695808694947,84.76514987744582,47.74830159631381,76.1349124249014,86.57940058998994,90.57419971376622,72.90955961767678,77.6451131462061,59.21381003999822,81.2508870055899,76.0352370930233,40.904600299444574,19.037034115768627,82.81630928477631,16,Female,11th,Medium,Visual,8,No,1,6.5,4,0,2.6
380,96.24082130855494,80.5574659093053,81.61273774677248,87.95841311562872,64.71514077886683,65.56674853727579,68.31042165970604,88.54898662580811,74.51838549330394,75.80671723702552,92.32656272128224,77.89679285846421,75.9095134492324,24.332990168818085,69.9696084516498,17,Prefer not to say,12th,Medium,Visual,11,Yes,0,4.5,7,0,3.9
381,63.95917705773581,74.11122369559868,51.258953893576916,34.273292935115876,70.22794423145189,69.20618840406489,77.19051127351426,74.38535544954212,75.07967691166117,67.7328335419751,94.29281533230096,61.43240078612421,42.13582057001209,56.92890478918811,48.31033497096203,16,Male,11th,Medium,Kinesthetic,7,Yes,2,4.6,7,2,8.7
382,73.18905469406937,63.275783035868,34.839990042712394,35.28510272477456,44.67734846466125,51.74723995350786,68.1367272738727,56.49318294506656,33.474513920878984,78.83095905361844,68.6676673789043,53.65956049369568,8.106868374521,29.9581911434206,69.56235747815765,14,Non-binary,9th,Medium,Visual,7,Yes,3,5.4,9,3,6.2
383,77.47119563177412,54.367908592605644,86.1787634797805,75.34670939088413,63.97646545823146,70.11292028561473,70.6683173560558,67.02130728733974,68.17166767699226,68.5170982646687,94.90806144662201,77.84621258713146,62.023454928296346,36.19350572030873,72.60540546132633,18,Female,12th,Low,Kinesthetic,9,Yes,2,4.8,3,1,8.2
384,65.31598436178625,63.29384454258885,52.71067536644934,51.00148947202383,73.57383675701011,52.61431861163053,82.80524848307451,67.33370122420072,50.3454357725773,80.18366486458667,82.0298501313664,55.509965411214104,35.24784447247704,57.61591854327669,37.72101770080393,16,Male,11th,Low,Auditory,3,Yes,2,10,4,2,9.4
385,67.24573560828532,62.498898708401484,68.6916536488708,61.818331787838495,88.61736345094381,47.24502953875686,75.3720074533958,67.3965929955749,79.42171680937315,60.525911808617856,95.13939831522293,56.591579278116825,27.96160978149616,51.02584171280716,65.70757704981288,14,Male,9th,Medium,Kinesthetic,2,Yes,4,7.7,6,0,9.1
386,84.8350078555549,92.53713361201365,70.83739246182564,79.51743429283236,66.49328986856999,55.46111646491669,69.35593545443899,67.99957014910258,50.62233991295069,71.7232638761296,92.6884475175757,69.94630112249733,50.903890745177705,17.281706484670597,83.49310112595687,17,Female,12th,Medium,Auditory,17,No,0,9.3,3,0,8.9
387,71.8187392886983,51.82846326612109,77.66917324331584,79.8441019477964,48.48996824696168,88.3821878632785,82.35085497621748,57.337403680459616,61.95778981950765,72.08349483346782,92.84449582453817,88.27335452809255,65.2124681233822,3.318718977777756,73.14935358633886,15,Female,10th,Low,Visual,13,Yes,2,5.4,5,1,7.9
388,68.87445815603016,57.536660447663216,86.56529663290266,45.20120187263046,63.99261167015701,76.34029176876658,50.56214868480288,67.6602987145609,67.55007727378796,60.71620387548852,87.87525018677115,72.30341910610584,48.242235733156,19.615506783913762,73.95805251389211,18,Male,12th,Medium,Auditory,5,Yes,0,6.4,4,1,5.9
389,65.96697389362207,59.65012984270743,77.60740493252884,84.33319950658495,78.68983501540315,69.94826747706358,70.91040539653883,62.424543267958654,72.95147004062264,79.98704583836859,83.31104639451951,82.33055167166503,52.385321507521724,30.664826573758326,84.66375332911942,18,Female,12th,Low,Visual,19,Yes,5,5.6,3,0,9.1
390,66.74380999819246,77.50374170790153,65.94247165713627,59.41071215676009,63.68494561351995,82.79030188699126,83.16498353275776,83.81416144330485,75.84166408474286,47.97894755176766,94.38258438371122,73.33169281179697,54.58343424182176,38.22325056303155,79.4579358311539,18,Female,12th,Medium,Auditory,14,Yes,0,7.4,6,1,4.5
391,83.60429527236988,91.29808865324378,62.010035746012235,84.58110334083163,62.26525523315546,60.01136721830878,83.2619804153917,70.25803207837454,70.18567097096957,67.54804723066538,87.82398510724306,77.5361816028821,69.0329004145858,25.73320481839856,71.34794390370584,15,Non-binary,10th,Low,Kinesthetic,11,Yes,1,9,6,0,3.1
392,90.99341343955506,69.3264014539648,94.88934840656326,61.62508730031117,68.15561990003118,81.77207894252044,86.14532786758943,63.208994894313214,66.3530873909556,65.87717338489468,95.68590057082474,65.28367508329681,84.67763066910437,52.44163630391076,83.35205346303624,18,Male,12th,Medium,Visual,13,Yes,0,7.9,6,1,6.6
393,35.695091495368004,69.24422401090487,46.89724576472532,51.920037560739246,68.13011823089,77.91919339379078,61.61261523632726,46.55894478116858,64.17930950258793,69.83716585622169,80.42402134975418,35.57285977036957,45.93824933104761,29.662232985742264,49.51634521049061,18,Non-binary,12th,Medium,Visual,13,Yes,0,6.8,4,5,9.2
394,71.6439613307167,42.53152876342481,39.163746252521335,64.87142798628423,54.24700413506685,55.030829818928,59.822095224771594,47.35571311948637,62.409595607078266,59.44394494713349,72.24823429947719,38.74851213056046,43.87181227946738,34.519732883770224,52.210135649458195,17,Male,12th,Low,Kinesthetic,13,Yes,1,4.9,5,4,3.5
395,73.14164455618355,90.57713462051537,73.89436675453348,71.3365769079927,85.91841090490334,67.12305094077111,75.17725254590259,62.769091477456115,78.48355575369828,56.53018791628263,89.55480372533202,61.50067175462861,64.32788868277487,43.70398584599808,73.59384081032744,17,Female,12th,High,Visual,13,Yes,2,6.5,7,1,4.7
396,78.60525151712037,52.75599303702122,61.80133744512047,59.969754424114655,79.28220523522397,71.3489309849225,69.73080754027497,65.38415666604547,54.92647342269492,74.13710607010138,96.88633647281677,70.3177687331693,67.12311943340083,41.328395777254826,66.90601221762888,18,Female,12th,Medium,Auditory,2,Yes,0,7.8,1,0,6.1
397,77.34239931509359,77.99504813269417,100,91.8480175711315,46.29413365679256,70.17227412864375,71.91082073762915,78.18162217902652,63.00771893855902,79.96451529666396,84.88469373900443,73.13471381677729,75.4421632600425,21.269011351939294,65.55424766015645,16,Female,11th,Medium,Auditory,5,Yes,0,6.1,3,1,4.9
398,70.7071311622908,91.54674244596072,77.01979804822771,76.29406646846108,65.64400626688135,68.72283116669303,71.8866455452327,54.485635992113515,79.09231621646285,56.401413240464635,96.73654102254659,66.8138843003375,50.12971059203247,28.373840197243723,94.89349119733127,18,Female,12th,Medium,Auditory,3,Yes,1,6.9,7,1,8.7
399,74.38948058903041,69.66628019298089,77.62678482631235,49.74869925089678,79.53601027080163,69.41635954809816,62.95053827921548,73.74315821865319,68.16832682841839,68.48385230172079,89.08544495236129,68.50750875092443,53.79653448321433,26.466633953853698,64.25162783106308,18,Female,12th,Medium,Kinesthetic,4,Yes,3,7,9,0,6.9
400,88.89383684101357,85.44631398908196,90.72067926939337,78.75271414016063,63.519749447142935,68.01978934282565,68.96259691314809,61.30101343792551,66.08386358043742,67.08145585609235,93.25895034009591,76.88105486356753,82.48034797222614,23.87869580422606,79.52142225908378,15,Male,10th,Medium,Visual,3,Yes,0,8,8,2,3.4
401,91.02536202439565,88.31705849036369,67.58335569393675,89.94145599565672,52.694757674350086,58.19919638134787,67.84568667120183,67.2155905950023,75.54099347543087,61.7694104811618,91.4392924879212,85.43565106554473,69.78169327464653,30.00952644134569,83.16837998988171,16,Male,11th,Medium,Visual,15,Yes,0,7.3,8,0,1.8
402,73.82406440548931,68.92096570024414,67.00095669757141,90.70238569788691,59.050745683982186,75.66244231946888,73.66643156675734,66.47048159015007,76.98953224372217,67.52322775680554,94.62181355804205,49.28711354903603,56.18382434547311,34.76396540102075,86.64835912380198,16,Male,11th,High,Visual,13,Yes,2,6.3,3,0,8.5
403,87.14742277907783,88.6391396431999,91.32058629889077,85.99496934837993,83.7590306780823,45.83244865060859,92.3387780206071,46.25013858390432,76.33082709610876,78.63223160877038,90.2801067463588,93.7519554276634,80.46756238007818,26.93358697615653,87.04975540783047,15,Male,10th,Medium,Kinesthetic,10,Yes,2,4.9,7,0,3.1
404,58.98171953743534,84.42660943798482,68.61034884325099,45.24801056546937,48.047054095708305,75.54013869905177,52.31598794483341,69.19681130678262,71.13102658124416,71.66527195066223,94.24300828250125,42.552618730073,40.363535175593015,17.583861198481763,77.54508692739384,14,Male,9th,Medium,Visual,20,Yes,2,8.9,5,0,8.3
405,68.49378802446904,70.17603707454387,85.17911704030712,72.51828585025564,74.21688779118986,63.633897971658314,57.05741607292356,76.41573251982327,67.9699422034556,69.99961515973,84.09601776860654,57.43245139449957,41.143773837428995,23.652737125897083,76.9865588666028,14,Male,9th,Medium,Auditory,15,Yes,2,7.7,7,0,8.4
406,67.4122157546195,56.784893040217696,58.095441315073685,50.593218214726804,44.06631143306387,26.39204125037739,70.20005301451201,69.086057436052,80.54725583324321,91.46503392597913,90.3945437388029,42.55641132371419,42.70698902087422,5.757088678161871,87.73842681608639,14,Female,9th,Low,Auditory,13,Yes,2,9.8,5,1,7.9
407,60.50568658466017,76.91598928448101,52.39058663368578,81.13323764677534,49.21629796803159,68.05588385801875,59.86867641613282,63.72555889822988,39.09722480640776,86.8579587220633,75.47100606258027,68.99094614102347,71.55074945152381,37.649538252870464,59.932075031936414,17,Female,12th,Low,Auditory,10,Yes,3,7.4,3,0,1.3
408,81.53394195462798,61.242340386361576,90.71374647900817,66.25359656432265,70.70563924437828,62.740235559844706,83.97256440528216,66.78989843492275,71.17423515787215,74.20448820849214,99.00510325096548,37.10624151442431,69.63574600671251,32.13093639533192,57.81711236009203,17,Male,12th,Low,Kinesthetic,10,Yes,2,5.4,6,2,7.7
409,73.68547765334475,61.937446344068505,67.12188616332789,75.06906152136975,64.0813611340035,63.480841126804066,55.43236147248033,71.72284600439745,75.50965515977292,75.71722040589604,97.65630890149623,89.23707084850517,55.84472424392291,23.451217862442263,61.24328643428674,17,Female,12th,Medium,Kinesthetic,12,Yes,0,8.9,5,1,4
410,74.03212095848741,78.36946726391028,80.6997869956024,93.58522911194987,75.81474855405898,76.43343133869452,71.87043086140912,92.03496518994368,92.62539015119035,68.88587652180765,95.50426318310201,83.67135546887366,67.25981008608125,18.469795711231004,91.27170212589068,16,Non-binary,11th,Low,Visual,7,Yes,2,6.7,4,0,3.9
411,80.62471102501748,74.62166232076818,85.59797069977296,71.4639800709496,75.16775157949178,80.25579137519401,68.33686421149909,62.084329205595964,67.17847720374472,56.66634094300184,90.39636158850044,81.9947618437249,46.554360873922164,13.630306529478624,87.43581517282516,18,Female,12th,Medium,Kinesthetic,12,Yes,1,6,3,2,7.2
412,91.5708251084078,64.00931767358175,84.39698509434677,63.89895571888263,68.65379653581206,79.62304361730199,85.01122156576787,91.66763992523292,88.3593545330738,90.85682975544286,95.22892405395396,87.94958784716343,55.20862544503322,16.596596405618307,80.58975474915192,18,Female,12th,Medium,Visual,14,Yes,0,7,7,0,8.4
413,71.41695980467378,65.9290017489509,70.87582295696389,92.00876208969103,65.38196964608461,63.82376459758275,86.27339035095548,72.23655476773406,72.42420207917438,57.04967299003289,95.46288430690765,52.39548974819308,42.6693479132166,49.704511964420234,74.88486894461221,16,Female,11th,Medium,Visual,11,Yes,1,5,7,0,2
414,53.35474786631643,65.55855402300935,55.014866311885456,92.38216831225748,55.37462961064758,78.5257168282082,78.43461533683643,68.60845608214629,77.85756042545891,65.62171936855565,89.36015261453576,59.868420175008815,46.712590191504084,32.248565490285884,53.56228492930616,16,Male,11th,Low,Visual,9,Yes,1,7.6,4,0,7.3
415,81.78266250489179,52.13668610762602,75.80003805476184,44.80178756693434,79.56413629126857,78.22378750667808,88.72458174964436,58.14171114198733,79.54899796988468,67.84575142211423,91.7097982717678,71.49557132774139,72.4771242945987,24.364071422270722,71.38753534915033,18,Female,12th,Low,Visual,4,Yes,1,6.1,7,4,4.2
416,79.2344958911654,77.28151396719733,55.19880834724621,85.21925204718156,63.82469184461438,67.64503694439911,69.76929020928371,57.447583676562445,77.38460259254339,67.97620575228112,90.54486569482833,60.27100186988558,88.56926539040236,42.056219963167784,86.56797603779341,17,Female,12th,High,Visual,6,Yes,4,5.6,5,1,1.1
417,83.94913408118862,87.65985384125973,76.88278619044299,78.15746015218197,62.985295377021004,75.7750124734932,75.14903238411215,72.41264776406274,79.46805934837685,60.45375546700781,96.79206121945754,84.62039989312339,49.71951408186543,28.275203999484486,77.29811644326264,14,Male,9th,Medium,Kinesthetic,5,Yes,1,7,7,0,9.1
418,65.89045232909885,63.66970332086019,70.5970143972369,68.1954761202775,68.43162064185658,61.62372143946878,72.57366153545681,72.66115484560912,72.05559977813303,67.01081090730297,91.23810010962188,83.41494242440858,55.14282416832999,31.443834708670558,64.18147216069237,18,Female,12th,High,Auditory,7,Yes,4,7.5,5,3,6.7
419,69.940226579265385,63.66793179092982,48.69983192694934,73.9546562973048,42.50890943970987,26.82462986422492,83.22990237351172,82.01997905093491,58.77151713432113,62.96177122369504,90.06709172856063,65.89986660329691,53.489136563344466,30.92536715061503,68.58268777326687,16,Male,11th,High,Visual,15,No,2,8.6,4,2,1.3
420,75.19668841068065,83.23358706704177,73.26216886622932,80.0952474339015,87.09337118445069,64.79289240205746,77.27191976348017,64.16144268739127,50.86410168296264,56.11572591445398,89.99827347695827,56.886871359433044,47.90308048810343,17.41318154785577,70.81554328891015,16,Female,11th,Medium,Kinesthetic,12,Yes,2,7.5,3,0,7.3
421,71.66408697465455,67.24474156123077,67.68807590835945,57.67047859974725,65.8191625957678,59.393503913513946,57.66352932094903,66.70948708693821,64.92788922045617,51.05459005773521,97.27972401306033,58.11980164454333,39.85071422827502,55.71502559308728,52.090233426656134,17,Non-binary,12th,Low,Auditory,16,Yes,0,6.6,4,0,4.4
422,81.55064256002353,81.86480161559022,92.42743481994377,57.62804878402626,77.04508992072076,87.06734381418366,68.93071560240732,97.1125465579013,77.44687601145958,78.31074473484598,99.41460688016377,89.98164508103761,79.36078695670734,17.033784434566837,91.12801681761276,14,Male,9th,Medium,Visual,0,Yes,0,7.9,6,0,6.6
423,59.64808396996567,64.01157694909985,72.85876083075394,29.41660538259986,60.15679471885903,54.78363222423778,52.62690143078315,90.52502071704822,81.83604050300448,72.6433552342133,83.88498639687896,52.89707626659005,25.305085275054964,60.07767728396126,82.69249587903852,17,Female,12th,Medium,Kinesthetic,0,Yes,4,8.2,2,0,6.4
424,82.43546200113435,81.2536620831453,73.4226151929264,92.67794767419485,77.47026812496509,85.40602202339501,69.43332522298702,71.87294713252416,67.64952438890931,80.09650399061121,85.39201638661325,59.98534647873407,56.2751022540383,29.555944267105378,76.4958578345488,17,Male,12th,Low,Auditory,12,Yes,2,7.8,8,0,5.3
425,81.17913382038718,50.96635385071159,61.44380935315772,64.09931059993141,66.23273926351865,88.9336477107612,73.31853390245531,63.4575900061836,83.09216727348327,91.05705566257444,88.30418810830452,74.9006790256517,63.89742373726851,20.77979812880703,87.15890232611304,16,Male,11th,Medium,Visual,6,Yes,0,7.2,4,0,8.3
426,83.5191399346476,78.99694158170202,100,71.23655960972437,73.81940475484731,75.47271079360063,76.44874980174716,81.29066726574798,75.60421034153524,80.69223634995905,96.36769394855946,87.9049112799959,85.27572661503673,26.06787206326692,97.14699166729778,17,Female,12th,Medium,Kinesthetic,13,Yes,3,7.5,4,0,7.6
427,77.15458852795724,72.01063597579589,76.84796334738843,84.25169394433672,71.67405046590996,66.10947403466105,59.45818268886006,70.13639232801795,69.84722998366811,70.00418724175181,86.93460723850876,63.59077438029442,72.76602351956787,29.40604912430192,83.695479596671,14,Female,9th,Medium,Visual,8,Yes,1,6.3,5,1,8
428,82.92284686933998,63.690325333166676,62.29691605689797,54.54949159405396,52.93321336727563,84.3802402929566,57.535207655256336,84.80054460140238,77.26469652680345,54.14464043889339,84.86448828596622,78.111161227817007,67.07073176523711,21.863996389852133,83.1115221155127,17,Male,12th,High,Visual,11,Yes,0,5.6,7,0,3.6
429,87.1840108562617,78.90640120775237,84.9419743425697,72.5616094997423,80.18551445033428,84.03568577762846,60.3171639853438,85.19131920716414,77.6486829955584,77.05371760342561,90.58629774022847,58.369931462740126,55.74434402715433,20.23194995190628,59.969114730698,15,Non-binary,10th,Medium,Visual,17,Yes,2,7.2,7,0,6
430,74.79359661236336,64.0169272888352,78.6152326804343,77.88581739466547,71.47509347026019,84.08938847730839,64.89487327802813,79.64589284288799,72.80170390648712,93.9664710640367,85.91677153250203,76.54666419711877,70.32794768576525,26.655891696057704,87.300686247158,17,Non-binary,12th,Medium,Auditory,13,Yes,3,5.9,4,0,9.1
431,95.23532467445841,84.35178914859489,74.86039660772516,88.93803021830392,59.05522516989722,72.56318829076642,89.44184094125036,56.57489319133378,72.2420916681353,67.27773207260984,87.37553625833243,67.68161714177388,63.16256700843026,26.420532181083082,75.08537483916865,14,Male,9th,Medium,Kinesthetic,10,Yes,2,8,4,0,4.6
432,61.54845808936501,54.206859729410645,73.58738654762064,62.74082107307704,56.545798264800204,59.80910690736995,56.3973143210947,74.8691496723272,69.68926905686834,78.40332935572921,96.70242690481246,66.26183108316495,53.38186543415871,34.87384903728869,83.64118137932547,15,Male,10th,Low,Kinesthetic,7,Yes,0,7.6,2,0,7
